rating,totalUserRatings,latitude,longitude,ZIP,city,stateFIPS,placeFIPS,totalPopulation,malePopulation,femalePopulation,medianAge,medianAgeMale,medianAgeFemale,whitePopulation,blackPopulation,asianPopulation,hispanicPopulation,medianHouseholdIncome,incomeBelow10k,income10kTo15k,income15kTo25k,perCapitaIncome,populationBelowPoverty,medianGrossRent,totalHousingUnits,ownerOccupiedHousingUnits,renterOccupiedHousingUnits,medianHomeValue,medianMonthlyHousingCosts,medianYearStructureBuilt,totalEducationPopulation,bachelorsDegree,mastersDegree,doctorateDegree,employedPopulation,occupationData,managementOccupation,serviceOccupation,foreignBornPopulation,notHispanicWhitePopulation,notHispanicBlackPopulation,commuters,meanTravelTime,carAvailability,disabilityPopulation,healthInsurancePopulation,householdPopulation,singleParentHouseholds,marriedPopulation,place,successMetric,nearestDistanceToTRH,successProbability,predictedLabel,existingLocation,ZIP3
0.0,0.0,40.88974,-102.19267,80737.0,JULESBURG,8,39965,1246,574,672,35.7,40.7,34.0,1174,10,8,227,42375,40,38,52,23843,265,593.0,644,274,255,94300.0,593.0,1953,834,186,103,34,577,522,34531,57614,227,10,8,516,8755,529,1215,1215,529,310,944,39965.0,0.0,137.1722601236108,0.0101104330961614,Unlikely Successful,0,807
0.0,0.0,40.87471,-102.38355,80744.0,JULESBURG,8,39965,1246,574,672,35.7,40.7,34.0,1174,10,8,227,42375,40,38,52,23843,265,593.0,644,274,255,94300.0,593.0,1953,834,186,103,34,577,522,34531,57614,227,10,8,516,8755,529,1215,1215,529,310,944,39965.0,0.0,127.22172340178848,0.0101104330961614,Unlikely Successful,0,807
0.0,0.0,40.11186,-104.47164,80643.0,KEENESBURG,8,40185,1774,1030,744,33.7,29.5,37.7,1651,8,0,406,75966,36,16,20,26397,186,1178.0,506,319,170,279300.0,1178.0,1990,1093,322,99,44,871,840,64545,45455,406,8,0,820,32245,489,1758,1758,489,392,1352,40185.0,0.0,19.230122492764306,0.0437705517280666,Unlikely Successful,0,806
0.0,0.0,39.61578,-105.0692,80123.0,KEN CARYL,8,40377,33815,16705,17110,41.4,41.3,41.5,29673,168,983,3526,97344,326,208,231,46728,1420,1675.0,13532,11228,2108,411800.0,1675.0,1986,23960,3120,7508,3178,19567,18922,82099,51573,3526,143,983,18742,470940,13336,33808,33808,13336,9367,27539,40377.0,0.0,4.2333663886158535,0.005714883235567,Unlikely Successful,0,801
0.0,0.0,40.3371,-104.43866,80644.0,KERSEY,8,40515,1879,840,1039,32.9,31.6,36.0,1686,3,0,446,62083,48,9,21,26833,155,1151.0,609,409,189,252000.0,1151.0,1980,1173,344,122,74,985,922,108229,82981,446,3,0,896,20915,598,1879,1879,598,436,1455,40515.0,0.0,15.326545385905952,0.0071200364343834,Unlikely Successful,0,806
0.0,0.0,40.1843,-106.41877,80459.0,KREMMLING,8,41560,1618,985,633,36.1,31.3,43.0,1521,0,0,331,55625,53,10,30,27961,247,1000.0,632,420,149,250000.0,1000.0,1972,957,322,154,58,808,782,68250,70000,331,0,0,782,22085,569,1613,1613,569,336,1307,41560.0,0.0,68.21009771125556,0.0992883422365372,Unlikely Successful,0,804
0.0,0.0,40.01188,-105.0985,80026.0,LAFAYETTE,8,41835,27952,14031,13921,39.7,38.1,43.0,23905,175,1110,4377,85909,325,140,269,49780,1496,1685.0,12089,8246,3450,458300.0,1685.0,1991,20141,2087,7703,3099,16355,15732,95417,39365,4377,175,1110,15411,332120,11696,27942,27942,11696,7241,22455,41835.0,0.0,9.194122137473732,0.358859038491281,Unlikely Successful,0,800
0.0,0.0,40.01188,-105.0985,80026.0,LAFAYETTE,8,41835,27952,14031,13921,39.7,38.1,43.0,23905,175,1110,4377,85909,325,140,269,49780,1496,1685.0,12089,8246,3450,458300.0,1685.0,1991,20141,2087,7703,3099,16355,15732,95417,39365,4377,175,1110,15411,332120,11696,27942,27942,11696,7241,22455,41835.0,0.0,9.194122137473732,0.358859038491281,Unlikely Successful,0,800
0.0,0.0,37.92266,-103.51528,81050.0,LA JUNTA,8,42110,6907,3287,3620,40.4,40.1,40.6,5549,120,167,2777,49654,440,300,111,25744,1322,635.0,3597,2047,1251,94800.0,635.0,1959,4705,1232,600,321,3025,2863,34434,47800,2777,120,167,2752,62105,3298,6871,6871,3298,1716,5647,42110.0,0.0,65.84295222235993,0.0004445520593918,Unlikely Successful,0,810
0.0,0.0,39.74205,-105.07123,80214.0,LAKEWOOD,8,43000,155733,76731,79002,38.5,36.5,40.4,132771,2224,5648,35308,71233,2956,1594,2210,39520,14071,1430.0,67597,38252,26592,398200.0,1430.0,1975,114151,21534,31231,12030,89871,86247,66176,36285,35308,2089,5461,84811,2082265,64844,153932,153932,64844,36787,132936,43000.0,0.0,3.793105067588283,0.1002930516214103,Unlikely Successful,0,802
0.0,0.0,39.74412,-105.1158,80215.0,LAKEWOOD,8,43000,155733,76731,79002,38.5,36.5,40.4,132771,2224,5648,35308,71233,2956,1594,2210,39520,14071,1430.0,67597,38252,26592,398200.0,1430.0,1975,114151,21534,31231,12030,89871,86247,66176,36285,35308,2089,5461,84811,2082265,64844,153932,153932,64844,36787,132936,43000.0,0.0,4.105342967422223,0.1002930516214103,Unlikely Successful,0,802
0.0,0.0,39.71081,-105.09155,80226.0,LAKEWOOD,8,43000,155733,76731,79002,38.5,36.5,40.4,132771,2224,5648,35308,71233,2956,1594,2210,39520,14071,1430.0,67597,38252,26592,398200.0,1430.0,1975,114151,21534,31231,12030,89871,86247,66176,36285,35308,2089,5461,84811,2082265,64844,153932,153932,64844,36787,132936,43000.0,0.0,5.95647878702667,0.1776200626075351,Unlikely Successful,0,802
0.0,0.0,39.69186,-105.15726,80228.0,LAKEWOOD,8,43000,155733,76731,79002,38.5,36.5,40.4,132771,2224,5648,35308,71233,2956,1594,2210,39520,14071,1430.0,67597,38252,26592,398200.0,1430.0,1975,114151,21534,31231,12030,89871,86247,66176,36285,35308,2089,5461,84811,2082265,64844,153932,153932,64844,36787,132936,43000.0,0.0,8.32976455929883,0.3129337140168349,Unlikely Successful,0,802
0.0,0.0,37.94242,-102.65625,81052.0,LAMAR,8,43110,7598,3913,3685,37.8,31.9,40.5,6814,95,31,2988,41124,309,237,119,21538,1338,746.0,3742,1782,1282,105500.0,746.0,1968,4754,961,427,410,3497,3273,65132,32692,2988,95,31,3209,51005,3064,7494,7494,3064,1958,5987,43110.0,0.0,109.77962282687118,0.0049193268622796,Unlikely Successful,0,810
0.0,0.0,40.73718,-105.19292,80535.0,LAPORTE,8,43220,2299,1172,1127,47.2,48.8,43.3,2146,0,29,315,65275,69,93,51,31183,268,856.0,1056,738,275,326200.0,856.0,1974,1797,332,390,237,1214,1171,91750,36750,315,0,29,1151,24375,1013,2299,2299,1013,673,1953,43220.0,0.0,16.83552946784509,0.0323394109665002,Unlikely Successful,0,805
0.0,0.0,40.28409,-104.64731,80645.0,LA SALLE,8,43605,3377,1628,1749,33.5,36.2,32.1,2980,26,7,1106,76500,19,36,30,26569,159,1043.0,1045,864,164,257900.0,1043.0,1972,1993,628,214,90,1701,1675,31518,25417,1106,26,7,1637,41975,1028,3377,3377,1028,784,2462,43605.0,0.0,8.428602550813759,0.4482521323725293,Unlikely Successful,0,806
0.0,0.0,37.88583,-103.19493,81054.0,LAS ANIMAS,8,43660,2286,1036,1250,41.6,43.0,39.8,1679,33,28,1021,33042,100,156,85,18816,673,704.0,1295,520,579,56100.0,704.0,1958,1627,312,128,114,768,710,55893,21739,1021,0,28,698,8735,1099,2234,2234,1099,614,1854,43660.0,0.0,82.9332290748845,0.3626129395728326,Unlikely Successful,0,810
0.0,0.0,40.0306,-105.35542,80302.0,LAZY ACRES,8,44270,1071,596,475,55.0,48.1,58.8,1071,0,0,0,134271,0,16,68,78265,123,-66665229.9,481,481,0,746100.0,-66665229.9,1978,880,82,245,219,471,471,147344,-666666666,0,0,0,403,11695,481,1071,1071,481,399,946,44270.0,0.0,14.17350770990222,0.0109861748422322,Unlikely Successful,0,803
0.0,0.0,39.24244,-106.29016,80461.0,LEADVILLE,8,44320,2731,1369,1362,36.6,39.9,35.1,2250,4,16,393,68421,21,243,0,38997,282,1078.0,1655,1112,272,228800.0,1078.0,0,2048,303,578,271,1752,1676,41417,-666666666,393,4,16,1642,48465,1384,2694,2694,1384,532,2367,44320.0,0.0,66.82017966468787,0.39496211548543,Unlikely Successful,0,804
0.0,0.0,39.24244,-106.29016,80461.0,LEADVILLE NORTH,8,44375,2200,1454,746,41.3,41.6,40.7,1894,0,0,130,54290,50,41,0,28586,364,1113.0,877,503,275,346300.0,1113.0,1970,1646,267,611,58,1379,1375,12057,-666666666,130,0,0,1375,56370,778,2200,2200,778,332,2052,44375.0,0.0,66.82017966468787,0.5288357189480799,Likely Successful,0,804
0.0,0.0,39.26643,-103.70983,80828.0,LIMON,8,44980,1161,444,717,53.3,47.2,54.4,1120,0,12,69,42153,27,45,31,27489,98,822.0,691,360,219,140600.0,822.0,1972,891,308,120,10,575,553,33636,-666666666,69,0,12,535,6830,579,1132,1132,579,321,979,44980.0,0.0,59.09625187676469,0.6198521043455122,Likely Successful,0,808
0.0,0.0,38.54409,-105.42498,81212.0,LINCOLN PARK,8,45145,3559,1640,1919,53.0,54.5,51.7,3461,5,0,221,68661,85,38,89,29333,407,840.0,1704,1365,297,207000.0,840.0,1972,2733,597,448,228,1306,1242,46324,-666666666,221,5,0,1182,21280,1662,3543,3543,1662,1052,3076,45145.0,0.0,37.16680823786262,0.0305441443659283,Unlikely Successful,0,812
0.0,0.0,39.5929,-105.00949,80120.0,LITTLETON,8,45255,46208,22400,23808,40.2,38.7,42.1,41516,635,1126,5968,76375,891,956,735,47674,3521,1359.0,21189,11956,8344,446500.0,1359.0,1980,34581,4388,11582,5356,26900,26053,72500,42550,5968,622,1071,25635,597615,20300,45714,45714,20300,11353,39061,45255.0,0.0,3.972775771378071,0.0773819298485839,Unlikely Successful,0,801
0.0,0.0,39.61578,-105.0692,80123.0,LITTLETON,8,45255,46208,22400,23808,40.2,38.7,42.1,41516,635,1126,5968,76375,891,956,735,47674,3521,1359.0,21189,11956,8344,446500.0,1359.0,1980,34581,4388,11582,5356,26900,26053,72500,42550,5968,622,1071,25635,597615,20300,45714,45714,20300,11353,39061,45255.0,0.0,4.2333663886158535,0.0773819298485839,Unlikely Successful,0,801
0.0,0.0,39.48546,-105.05737,80125.0,LITTLETON,8,45255,46208,22400,23808,40.2,38.7,42.1,41516,635,1126,5968,76375,891,956,735,47674,3521,1359.0,21189,11956,8344,446500.0,1359.0,1980,34581,4388,11582,5356,26900,26053,72500,42550,5968,622,1071,25635,597615,20300,45714,45714,20300,11353,39061,45255.0,0.0,6.07265966087081,0.0859817525890848,Unlikely Successful,0,801
0.0,0.0,39.52249,-105.15773,80127.0,LITTLETON,8,45255,46208,22400,23808,40.2,38.7,42.1,41516,635,1126,5968,76375,891,956,735,47674,3521,1359.0,21189,11956,8344,446500.0,1359.0,1980,34581,4388,11582,5356,26900,26053,72500,42550,5968,622,1071,25635,597615,20300,45714,45714,20300,11353,39061,45255.0,0.0,3.7005501440672823,0.076288661182724,Unlikely Successful,0,801
0.0,0.0,39.56167,-105.07914,80128.0,LITTLETON,8,45255,46208,22400,23808,40.2,38.7,42.1,41516,635,1126,5968,76375,891,956,735,47674,3521,1359.0,21189,11956,8344,446500.0,1359.0,1980,34581,4388,11582,5356,26900,26053,72500,42550,5968,622,1071,25635,597615,20300,45714,45714,20300,11353,39061,45255.0,0.0,1.7496342258284103,0.0667385187422723,Unlikely Successful,0,801
0.0,0.0,39.6133,-105.0166,80160.0,LITTLETON,8,45255,46208,22400,23808,40.2,38.7,42.1,41516,635,1126,5968,76375,891,956,735,47674,3521,1359.0,21189,11956,8344,446500.0,1359.0,1980,34581,4388,11582,5356,26900,26053,72500,42550,5968,622,1071,25635,597615,20300,45714,45714,20300,11353,39061,45255.0,0.0,2.64553516828011,0.0773819298485839,Unlikely Successful,0,801
0.0,0.0,39.6133,-105.0166,80162.0,LITTLETON,8,45255,46208,22400,23808,40.2,38.7,42.1,41516,635,1126,5968,76375,891,956,735,47674,3521,1359.0,21189,11956,8344,446500.0,1359.0,1980,34581,4388,11582,5356,26900,26053,72500,42550,5968,622,1071,25635,597615,20300,45714,45714,20300,11353,39061,45255.0,0.0,2.64553516828011,0.0773819298485839,Unlikely Successful,0,801
0.0,0.0,39.9845,-104.74539,80603.0,LOCHBUIE,8,45530,6795,3471,3324,33.4,35.7,29.5,5968,150,0,3559,68493,84,55,43,27368,548,1186.0,2268,2132,136,275200.0,1186.0,2004,4493,985,477,33,3589,3462,73438,43712,3559,150,0,3406,125310,2268,6795,6795,2268,1748,5143,45530.0,0.0,2.3924511909881154,0.0638877645894867,Unlikely Successful,0,806
0.0,0.0,40.27116,-103.83428,80705.0,LOG LANE VILLAGE,8,45695,1057,492,565,30.6,32.5,30.3,960,0,0,615,49323,11,8,10,18532,86,736.0,381,218,139,103500.0,736.0,1977,597,206,28,2,474,458,-666666666,36875,615,0,0,418,7760,357,1050,1050,357,289,800,45695.0,0.0,47.50363077489938,0.0589860364247167,Unlikely Successful,0,807
0.0,0.0,39.2842,-108.73257,81524.0,LOMA,8,45750,1571,771,800,20.5,27.6,19.7,1496,0,0,279,120183,0,0,0,32543,0,-31745109.85714286,461,282,104,285100.0,-31745109.85714286,2003,752,167,172,54,826,814,52688,-666666666,279,0,0,787,19115,386,1571,1571,386,268,1041,45750.0,0.0,18.2363223063766,0.0035072080727341,Unlikely Successful,0,815
0.0,0.0,39.53197,-104.89173,80124.0,LONE TREE,8,45955,13381,6414,6967,40.9,41.9,39.8,10962,517,1094,800,113795,138,15,43,74307,509,1735.0,5929,3339,2299,669300.0,1735.0,2000,9390,573,3809,1913,8036,7835,121827,12981,800,493,1094,7636,156140,5638,13360,13360,5638,3379,11052,45955.0,0.0,6.778378123702433,0.0336312243045335,Unlikely Successful,0,801
0.0,0.0,40.16479,-105.10208,80501.0,LONGMONT,8,45970,95864,46782,49082,39.1,37.5,40.5,82776,1112,3218,23427,79140,1673,929,1235,38094,7790,1437.0,38399,23569,13204,396000.0,1437.0,1987,65808,9957,18535,7906,52988,50715,76418,33572,23427,968,3201,49925,1114215,36773,95276,95276,36773,24021,78338,45970.0,0.0,2.1709867006706696,0.0104484034876406,Unlikely Successful,0,805
0.0,0.0,40.16479,-105.10208,80501.0,LONGMONT,8,45970,95864,46782,49082,39.1,37.5,40.5,82776,1112,3218,23427,79140,1673,929,1235,38094,7790,1437.0,38399,23569,13204,396000.0,1437.0,1987,65808,9957,18535,7906,52988,50715,76418,33572,23427,968,3201,49925,1114215,36773,95276,95276,36773,24021,78338,45970.0,0.0,2.1709867006706696,0.0104484034876406,Unlikely Successful,0,805
0.0,0.0,40.1672,-105.1019,80502.0,LONGMONT,8,45970,95864,46782,49082,39.1,37.5,40.5,82776,1112,3218,23427,79140,1673,929,1235,38094,7790,1437.0,38399,23569,13204,396000.0,1437.0,1987,65808,9957,18535,7906,52988,50715,76418,33572,23427,968,3201,49925,1114215,36773,95276,95276,36773,24021,78338,45970.0,0.0,2.2970597478111845,0.0104484034876406,Unlikely Successful,0,805
0.0,0.0,40.16922,-105.20725,80503.0,LONGMONT,8,45970,95864,46782,49082,39.1,37.5,40.5,82776,1112,3218,23427,79140,1673,929,1235,38094,7790,1437.0,38399,23569,13204,396000.0,1437.0,1987,65808,9957,18535,7906,52988,50715,76418,33572,23427,968,3201,49925,1114215,36773,95276,95276,36773,24021,78338,45970.0,0.0,4.415588423026549,0.0104484034876406,Unlikely Successful,0,805
0.0,0.0,40.16523,-105.03029,80504.0,LONGMONT,8,45970,95864,46782,49082,39.1,37.5,40.5,82776,1112,3218,23427,79140,1673,929,1235,38094,7790,1437.0,38399,23569,13204,396000.0,1437.0,1987,65808,9957,18535,7906,52988,50715,76418,33572,23427,968,3201,49925,1114215,36773,95276,95276,36773,24021,78338,45970.0,0.0,5.569565755586154,0.0118835806013105,Unlikely Successful,0,805
0.0,0.0,39.9508,-105.16354,80027.0,LOUISVILLE,8,46355,19342,9651,9691,41.1,41.1,41.1,16913,186,1101,1503,116073,284,114,154,56720,1028,1682.0,7740,5358,2081,627500.0,1682.0,1990,13437,1046,4824,3137,10811,10430,104722,31583,1503,114,1033,10313,193385,7439,19191,19191,7439,4875,15320,46355.0,0.0,10.268750225912989,0.0400110386659494,Unlikely Successful,0,800
0.0,0.0,40.38304,-105.20277,80537.0,LOVELAND,8,46465,81774,40055,41719,39.6,37.7,41.3,74764,443,860,9902,72515,1163,1130,1259,34684,6412,1330.0,33936,20533,12183,339500.0,1330.0,1991,57380,12979,13358,6027,42846,41016,58730,48480,9902,443,845,40464,937245,32716,81343,81343,32716,21163,66594,46465.0,0.0,12.784685437747642,0.2428447199290946,Unlikely Successful,0,805
0.0,0.0,40.38304,-105.20277,80537.0,LOVELAND,8,46465,81774,40055,41719,39.6,37.7,41.3,74764,443,860,9902,72515,1163,1130,1259,34684,6412,1330.0,33936,20533,12183,339500.0,1330.0,1991,57380,12979,13358,6027,42846,41016,58730,48480,9902,443,845,40464,937245,32716,81343,81343,32716,21163,66594,46465.0,0.0,12.784685437747642,0.2428447199290946,Unlikely Successful,0,805
0.0,0.0,40.48174,-105.16825,80538.0,LOVELAND,8,46465,81774,40055,41719,39.6,37.7,41.3,74764,443,860,9902,72515,1163,1130,1259,34684,6412,1330.0,33936,20533,12183,339500.0,1330.0,1991,57380,12979,13358,6027,42846,41016,58730,48480,9902,443,845,40464,937245,32716,81343,81343,32716,21163,66594,46465.0,0.0,7.194867332703987,0.0627020501911362,Unlikely Successful,0,805
0.0,0.0,40.3978,-105.0749,80539.0,LOVELAND,8,46465,81774,40055,41719,39.6,37.7,41.3,74764,443,860,9902,72515,1163,1130,1259,34684,6412,1330.0,33936,20533,12183,339500.0,1330.0,1991,57380,12979,13358,6027,42846,41016,58730,48480,9902,443,845,40464,937245,32716,81343,81343,32716,21163,66594,46465.0,0.0,8.735040007230365,0.1393915550931377,Unlikely Successful,0,805
0.0,0.0,40.23186,-105.39341,80540.0,LYONS,8,47070,2302,1169,1133,46.5,44.3,47.5,2151,32,16,115,106743,33,18,8,47950,99,1331.0,888,677,184,625400.0,1331.0,1997,1621,151,542,475,1206,1152,91875,52639,115,32,16,1145,26560,861,2302,2302,861,578,1880,47070.0,0.0,15.17085273460927,0.0475017444588167,Unlikely Successful,0,805
0.0,0.0,37.16256,-105.89507,81141.0,MANASSA,8,48060,1039,490,549,35.3,36.8,33.7,881,11,0,519,44000,20,22,31,20712,231,535.0,389,277,53,117600.0,535.0,1973,648,179,71,35,482,457,48750,44167,519,11,0,451,11995,330,1039,1039,330,230,785,48060.0,0.0,106.32871358708948,0.0531397128613723,Unlikely Successful,0,811
0.0,0.0,37.30054,-108.3101,81328.0,MANCOS,8,48115,1349,659,690,38.3,36.0,40.5,1279,0,0,190,49837,33,24,25,25771,148,1004.0,672,349,220,217600.0,1004.0,1980,968,207,225,105,713,689,27426,25921,190,0,0,683,16550,569,1294,1294,569,327,1101,48115.0,0.0,38.11177917040744,0.7510045664551139,Likely Successful,0,813
0.0,0.0,38.82922,-104.93289,80829.0,MANITOU SPRINGS,8,48445,5342,3071,2271,44.8,41.7,47.9,4885,44,137,286,65933,122,218,54,45306,573,936.0,2792,1393,1076,415400.0,936.0,1953,3913,530,918,803,3132,2697,56583,29402,286,44,137,2731,57320,2469,5308,5308,2469,1349,4669,48445.0,0.0,5.062318809450716,0.502317804855026,Likely Successful,0,808
0.0,0.0,40.23431,-104.99882,80542.0,MEAD,8,49600,4978,2532,2446,33.9,33.1,34.4,4503,0,48,742,94947,35,12,0,37062,135,819.0,1595,1477,43,371600.0,819.0,1998,3057,627,706,174,2560,2469,106602,56500,742,0,48,2471,61345,1520,4957,4957,1520,1164,3726,49600.0,0.0,9.43842399699086,0.0090177822905873,Unlikely Successful,0,805
0.0,0.0,40.09112,-107.84699,81641.0,MEEKER,8,49875,2745,1354,1391,34.8,31.7,35.5,2539,0,29,335,48500,49,58,50,26534,180,770.0,1346,697,401,211000.0,770.0,1972,1695,538,332,123,1107,1060,85913,52250,335,0,29,1027,11770,1098,2687,2687,1098,648,2010,49875.0,0.0,78.60756687376514,0.0284402470943501,Unlikely Successful,0,816
0.0,0.0,39.57288,-104.85854,80112.0,MERIDIAN,8,50012,4792,2632,2160,32.0,30.3,34.2,3053,399,843,344,78897,54,22,60,53763,260,1621.0,2623,409,2024,460600.0,1621.0,2006,3917,432,1385,768,3159,2880,70444,117935,344,308,843,2847,51505,2433,4792,4792,2433,1112,4305,50012.0,0.0,6.43917045482023,0.0216997638080542,Unlikely Successful,0,801
0.0,0.0,39.48282,-104.77957,80134.0,MERIDIAN VILLAGE,8,50026,2840,1442,1398,33.9,35.1,33.3,2173,0,473,183,175174,0,40,0,74523,83,2639.0,1067,988,39,573800.0,2639.0,2013,1951,62,936,464,1727,1691,88889,-666666666,183,0,473,1649,42525,1027,2840,2840,1027,794,1980,50026.0,0.0,2.084685294568441,0.2438323034932066,Unlikely Successful,0,801
0.0,0.0,40.34645,-104.8532,80543.0,MILLIKEN,8,50480,7862,3960,3902,34.1,34.4,33.1,7135,11,60,1842,69219,0,44,0,30888,215,998.0,2726,2309,352,306700.0,998.0,1999,5602,1460,906,274,4216,4068,69821,32381,1842,11,60,3980,131775,2661,7862,7862,2661,2186,6223,50480.0,0.0,7.740291010761784,0.032800000129532,Unlikely Successful,0,805
0.0,0.0,39.47634,-106.46779,81645.0,MINTURN,8,50920,1149,588,561,35.7,35.9,33.4,1066,0,0,175,105000,15,0,9,44134,15,1818.0,513,229,145,732900.0,1818.0,1968,964,137,350,86,818,786,44833,-666666666,175,0,0,767,13500,374,1149,1149,374,246,988,50920.0,0.0,72.69199605686404,0.7383460140073195,Likely Successful,0,816
0.0,0.0,37.7425,-105.8761,81135.0,MONTE VISTA,8,51635,4072,1886,2186,39.2,38.0,39.6,3716,6,0,2607,37810,300,190,61,21269,895,532.0,1962,1036,686,119600.0,532.0,1959,2746,854,350,166,1666,1382,-666666666,-666666666,2607,6,0,1231,21270,1722,4028,4028,1722,1041,3312,51635.0,0.0,79.58685546032166,0.0499616349570869,Unlikely Successful,0,811
0.0,0.0,37.5516,-106.14851,81144.0,MONTE VISTA,8,51635,4072,1886,2186,39.2,38.0,39.6,3716,6,0,2607,37810,300,190,61,21269,895,532.0,1962,1036,686,119600.0,532.0,1959,2746,854,350,166,1666,1382,-666666666,-666666666,2607,6,0,1231,21270,1722,4028,4028,1722,1041,3312,51635.0,0.0,99.2138607997372,0.0499616349570869,Unlikely Successful,0,811
0.0,0.0,38.51559,-107.78472,81401.0,MONTROSE,8,51745,19396,8993,10403,45.2,43.7,46.3,17764,27,204,4003,52534,554,576,450,29957,3201,936.0,8936,5623,2552,232200.0,936.0,1992,13870,2872,2530,840,8923,8279,54722,32500,4003,22,194,8138,114910,8175,19102,19102,8175,5330,15956,51745.0,0.0,55.504689734105554,0.1168334847334247,Unlikely Successful,0,814
0.0,0.0,38.4783,-107.8762,81402.0,MONTROSE,8,51745,19396,8993,10403,45.2,43.7,46.3,17764,27,204,4003,52534,554,576,450,29957,3201,936.0,8936,5623,2552,232200.0,936.0,1992,13870,2872,2530,840,8923,8279,54722,32500,4003,22,194,8138,114910,8175,19102,19102,8175,5330,15956,51745.0,0.0,54.03435153633153,0.1035353559782728,Unlikely Successful,0,814
0.0,0.0,38.32308,-107.92816,81403.0,MONTROSE,8,51745,19396,8993,10403,45.2,43.7,46.3,17764,27,204,4003,52534,554,576,450,29957,3201,936.0,8936,5623,2552,232200.0,936.0,1992,13870,2872,2530,840,8923,8279,54722,32500,4003,22,194,8138,114910,8175,19102,19102,8175,5330,15956,51745.0,0.0,61.11224534548594,0.1224668856290903,Unlikely Successful,0,814
0.0,0.0,38.49363,-108.10469,81425.0,MONTROSE,8,51745,19396,8993,10403,45.2,43.7,46.3,17764,27,204,4003,52534,554,576,450,29957,3201,936.0,8936,5623,2552,232200.0,936.0,1992,13870,2872,2530,840,8923,8279,54722,32500,4003,22,194,8138,114910,8175,19102,19102,8175,5330,15956,51745.0,0.0,46.122544784972106,0.1802030780229596,Unlikely Successful,0,814
0.0,0.0,39.09183,-104.8576,80132.0,MONUMENT,8,51800,7691,3764,3927,35.6,34.2,37.0,7314,10,76,450,100339,153,68,63,39616,417,1598.0,2693,2094,501,410800.0,1598.0,2003,4901,495,1764,1004,3884,3647,89571,60781,450,10,76,3662,102450,2595,7596,7596,2595,1938,5697,51800.0,0.0,1.7488465769907775,0.0018759854584594,Unlikely Successful,0,801
0.0,0.0,39.1155,-104.90443,80133.0,MONUMENT,8,51800,7691,3764,3927,35.6,34.2,37.0,7314,10,76,450,100339,153,68,63,39616,417,1598.0,2693,2094,501,410800.0,1598.0,2003,4901,495,1764,1004,3884,3647,89571,60781,450,10,76,3662,102450,2595,7596,7596,2595,1938,5697,51800.0,0.0,4.27892816660146,0.0021659766369262,Unlikely Successful,0,801
0.0,0.0,37.90014,-107.92397,81435.0,MOUNTAIN VILLAGE,8,52550,1776,999,777,30.7,33.0,28.1,1533,0,45,329,53472,50,39,62,51536,342,746.0,1938,247,581,845000.0,746.0,1998,1213,241,466,133,1259,1221,75735,33333,329,0,45,1218,17045,828,1776,1776,828,293,1549,52550.0,0.0,79.44111971611942,0.2212950797221348,Unlikely Successful,0,814
0.0,0.0,38.94115,-107.00664,81225.0,MOUNT CRESTED BUTTE,8,52570,1050,562,488,36.9,36.8,40.0,1050,0,0,25,62708,17,0,0,42734,100,1328.0,1653,263,182,466400.0,1328.0,1983,901,49,421,140,784,772,51354,-666666666,25,0,0,739,5970,445,1050,1050,445,233,975,52570.0,0.0,82.01071597988526,0.3335129970554702,Unlikely Successful,0,812
0.0,0.0,39.99008,-105.546,80466.0,NEDERLAND,8,53175,1465,808,657,45.4,44.6,46.3,1380,0,10,49,100259,24,24,0,56074,95,1224.0,720,409,236,496000.0,1224.0,1974,1127,150,433,170,970,948,70833,-666666666,49,0,10,881,20445,645,1465,1465,645,410,1238,53175.0,0.0,24.37479522904166,0.0431099343946548,Unlikely Successful,0,804
0.0,0.0,39.57972,-107.5364,81647.0,NEW CASTLE,8,53395,4877,2393,2484,36.1,33.9,36.7,4340,0,40,1176,82125,11,13,43,33066,200,1377.0,1778,1135,483,384800.0,1377.0,2001,3038,755,793,196,2654,2591,66500,77917,1176,0,40,2591,76620,1618,4877,4877,1618,1172,3787,53395.0,0.0,63.07166294739896,0.0118140736965012,Unlikely Successful,0,816
0.0,0.0,40.10305,-105.17178,80544.0,NIWOT,8,53780,4085,2060,2025,46.9,47.7,46.2,4026,21,19,256,121592,59,14,63,75889,263,1091.0,1643,1416,227,663500.0,1091.0,1982,3010,278,1132,604,2026,1907,162701,-666666666,256,21,19,1857,40125,1643,4085,4085,1643,1183,3437,53780.0,0.0,3.4767068192083124,0.0874945866547721,Unlikely Successful,0,805
0.0,0.0,39.89937,-104.94697,80233.0,NORTHGLENN,8,54330,39201,19869,19332,32.8,32.5,33.0,31029,1062,1598,13170,71104,403,288,210,31072,3020,1372.0,13937,7640,5856,331200.0,1372.0,1974,25566,7435,3430,1347,21993,21252,57705,34320,13170,1030,1235,20705,556330,13496,39063,39063,13496,9013,31053,54330.0,0.0,2.3959558425246708,0.0200693741610058,Unlikely Successful,0,802
0.0,0.0,39.91208,-105.00526,80234.0,NORTHGLENN,8,54330,39201,19869,19332,32.8,32.5,33.0,31029,1062,1598,13170,71104,403,288,210,31072,3020,1372.0,13937,7640,5856,331200.0,1372.0,1974,25566,7435,3430,1347,21993,21252,57705,34320,13170,1030,1235,20705,556330,13496,39063,39063,13496,9013,31053,54330.0,0.0,1.9446577239319247,0.0174453115604915,Unlikely Successful,0,802
